text,label
"yaar delivery date nikal gayi, courier abhi bhi nahi aaya koi solution do",order_status
"bhai refund abhi tak nahi aaya bank mein, ek hafte se ho gaye",refund_request
"bhai shoes return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"please mera paisa wapis chahiye, maine courier cancel kar diya tha please help",refund_request
"sunno headphones ka status kya hai, kai dino se wait kar raha hoon zara",order_status
yaar bank details kaise reset karu mobile app mein,general
"bhai mera parcel ek mahine se nahi pahucha, kab tak milega zara",order_status
please adla-badli ke baad bhi refund process stuck hai jaldi batana,refund_request
please kya bag customize ho sakta hai weight ke hisaab se jaldi batana,product_query
"please cheez ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
"yaar laptop mein damaged nikla, bahut bura anubhav raha",complaint
bhai support team bola kaafi dino se tak milega par abhi tak nahi mila jaldi batana,order_status
please payment method kaise change karu settings mein zara batana koi solution do,general
yeh saaman kitne size mein aata hai zara,product_query
bhai box khola to andar item leak ho raha tha zara,complaint
arre wahi product ka koi pata nahi hai kaafi dino se jaldi batana,order_status
arre abhi tak item ka koi pata nahi hai zara,order_status
please cancellation ke baad bhi refund process nahi hua kya karu,refund_request
"bahut ghatiya service hai, dukaandaar ne suna hi nahi please help",complaint
"yeh courier kaafi dino se kharab nikla hai, koi solution do kya karu",complaint
yaar yeh kurta kitne size mein aata hai zara,product_query
sunno saaman kab dispatch hoga zara batao koi solution do,order_status
arre bank details kaise change karu settings mein zara batana,general
sunno is consignment ka weight kaisa hai please help,product_query
"please refund abhi tak nahi aaya bank mein, abhi tak ho gaye",refund_request
"arre yeh ye wala chaar din se kharab nikla hai, koi solution do zara",complaint
yaar cancellation ke baad bhi refund process nahi hua kya karu,refund_request
bhai mujhe apna bank details verify karna hai kaise hoga koi solution do,general
"mera parcel kharaab nikla, yeh bardaasht nahi hoga please help",complaint
sunno iska price kitna hai aur konsi material se bana hai koi solution do,product_query
"arre saara saaman ki adla-badli karayi thi, paisa kab tak aayega kya karu",refund_request
"yaar mera package kaha atka hua hai, batao zara",order_status
app bahut slow chal raha hai kya karu koi solution do,general
"bhai support team ne bahut kharab behavior kiya, respect nahi di",complaint
"bhai package mein tooti hui nikla, bahut bura anubhav raha kya karu",complaint
yaar mujhe apna delivery address update karna hai app mein kaise hoga,general
sunno payment method nahi aa raha mobile pe kya karu please help,general
please box khola to andar order defective tha zara,complaint
bhai cancellation ke baad bhi refund process nahi hua koi solution do,refund_request
sunno account settings mein password kaise change karu,general
arre mujhe apna language verify karna hai kaise hoga jaldi batana,general
"arre yeh ye wala do hafte se kharab nikla hai, koi solution do jaldi batana",complaint
sunno do din se se shipment track nahi ho raha kahan atka hai zara,order_status
"please bahut ghatiya service hai, agent ne suna hi nahi koi solution do",complaint
"delivery lambe time se late ho gayi hai, kya wajah hai koi solution do",order_status
arre account settings mein bank details kaise change karu koi solution do,general
"bhai courier bilkul purani jaisi aaya hai, bahut bakwaas hai kya karu",complaint
"arre mera chappal lambe time se nahi pahucha, kab tak milega koi solution do",order_status
arre address kaise reset karu mobile app mein,general
"please bag bilkul phata hua aaya hai, bahut bakwaas hai jaldi batana",complaint
bhai fabric ke baare mein detail chahiye is shipment ki zara,product_query
"bhai is delivery ka fit kya hai, batana zara kya karu",product_query
"sunno refund abhi tak nahi aaya bank mein, teen din se ho gaye",refund_request
"please kurta ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
"bhai shipment bilkul damaged aaya hai, bahut bakwaas hai please help",complaint
arre address kaise reset karu mobile app mein jaldi batana,general
"bhai mera shirt damaged nikla, yeh bardaasht nahi hoga koi solution do",complaint
"delivery ekdum ganda condition mein mila, sharam aani chahiye jaldi batana",complaint
"arre bag track nahi ho raha, kahan atka hai batao koi solution do",order_status
"sunno laptop ka status kya hai, lambe time se wait kar raha hoon kya karu",order_status
yaar is headphones ka size kaisa hai please help,product_query
"yaar app mein delivery address save nahi ho raha, help chahiye jaldi batana",general
is item ki brand details chahiye order karne se pehle kya karu,product_query
"arre yeh ye wala do din se kharab nikla hai, koi solution do jaldi batana",complaint
please lambe time se se sab kuch track nahi ho raha kahan atka hai zara,order_status
"arre consignment track nahi ho raha, kahan atka hai batao jaldi batana",order_status
kya yeh order available hai in stock kya karu,product_query
bhai notification settings kaise band karu app ki please help,general
arre chappal ka size chart kahan milega,product_query
bhai kya is shipment ka material customize ho sakta hai jaldi batana,product_query
please app mein notification settings dikhna hi band ho gaya hai jaldi batana,general
delivery kab dispatch hoga zara batao jaldi batana,order_status
bhai app bahut slow chal raha hai kya karu koi solution do,general
"yaar mobile ki adla-badli karayi thi, paisa kab tak aayega",refund_request
"please mera samaan kaha atka hua hai, batao zara koi solution do",order_status
"sunno staff ne bahut kharab behavior kiya, respect nahi di zara",complaint
bhai mujhe product ka poora paisa wapis chahiye,refund_request
"arre app mein number save nahi ho raha, help chahiye jaldi batana",general
"delivery ek hafte se late ho gayi hai, kya wajah hai jaldi batana",order_status
"sunno bahut ghatiya service hai, representative ne suna hi nahi kya karu",complaint
kya samaan customize ho sakta hai price ke hisaab se please help,product_query
"yaar product ki quality bilkul bekar hai, paisa waste ho gaya zara",complaint
"ye cheez track nahi ho raha, kahan atka hai batao",order_status
bhai ye wala kab dispatch hoga zara batao kya karu,order_status
"arre mera package galat nikla, yeh bardaasht nahi hoga please help",complaint
mujhe apna payment method verify karna hai kaise hoga,general
"courier track nahi ho raha, kahan atka hai batao koi solution do",order_status
please shirt exchange karne ke baad bhi paisa wapas nahi aaya jaldi batana,refund_request
"please wahi product ekdum kharaab condition mein mila, sharam aani chahiye please help",complaint
"sunno app mein number save nahi ho raha, help chahiye koi solution do",general
yaar adla-badli ke baad bhi refund process stuck hai kya karu,refund_request
sunno mobile kab tak deliver hoga zara batana jaldi batana,order_status
yaar kya is mobile ka packaging customize ho sakta hai koi solution do,product_query
"arre shirt ka status kya hai, do din se wait kar raha hoon koi solution do",order_status
sunno yeh shoes kitne size mein aata hai kya karu,product_query
"item ka status kya hai, abhi tak wait kar raha hoon zara",order_status
"please mera saaman do din se nahi pahucha, kab tak milega kya karu",order_status
item exchange karne ke baad bhi paisa wapas nahi aaya please help,refund_request
"yaar bahut ghatiya service hai, customer care ne suna hi nahi koi solution do",complaint
bhai agent bola pichle hafte se tak milega par abhi tak nahi mila koi solution do,order_status
arre mujhe apna notification settings verify karna hai kaise hoga jaldi batana,general
"arre kal order kiya tha, chappal abhi tak nahi aaya",order_status
"yaar kurta ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
"yaar app mein delivery address save nahi ho raha, help chahiye zara",general
mobile exchange karne ke baad bhi paisa wapas nahi aaya koi solution do,refund_request
please chaar din se se mobile track nahi ho raha kahan atka hai zara,order_status
arre box khola to andar order damaged tha,complaint
"please maine saaman replace karwaya tha, purana paisa account mein nahi aaya zara",refund_request
"arre track karna hai mera shoes, status kya hai",order_status
"bhai samaan ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
"please refund ki request kal se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
arre login issue ho raha hai profile picture yaad nahi aa raha jaldi batana,general
"sunno track karna hai mera bag, status kya hai",order_status
"sunno maine return kiya tha saara saaman, paisa kab milega zara",refund_request
"sunno maine return kiya tha laptop, paisa kab milega",refund_request
"sunno dukaandaar ka rawaiya bahut bura tha, complaint karni hai jaldi batana",complaint
yaar mujhe apna password update karna hai app mein kaise hoga jaldi batana,general
"sunno chappal ekdum leak ho raha condition mein mila, sharam aani chahiye please help",complaint
please mujhe apna email verify karna hai kaise hoga please help,general
kya is product ka brand customize ho sakta hai koi solution do,product_query
is package ka packaging kaisa hai,product_query
"bhai kal order kiya tha, shirt abhi tak nahi aaya zara",order_status
arre watch kab dispatch hoga zara batao,order_status
language kaise change karu settings mein zara batana please help,general
please meri language upload nahi ho rahi baar baar fail ho rahi hai koi solution do,general
please mobile exchange karne ke baad bhi paisa wapas nahi aaya,refund_request
sunno delivery boy bola kaafi dino se tak milega par abhi tak nahi mila zara,order_status
"delivery das din se late ho gayi hai, kya wajah hai kya karu",order_status
"mera laptop kal se nahi pahucha, kab tak milega jaldi batana",order_status
please watch kab tak deliver hoga zara batana kya karu,order_status
"please shoes track nahi ho raha, kahan atka hai batao",order_status
arre mujhe apna payment method update karna hai app mein kaise hoga jaldi batana,general
"bhai staff ne bahut kharab behavior kiya, respect nahi di please help",complaint
mujhe apna otp update karna hai app mein kaise hoga koi solution do,general
bhai password nahi aa raha mobile pe kya karu koi solution do,general
yaar size chart ke baare mein detail chahiye is shipment ki zara,product_query
"please delivery kai dino se late ho gayi hai, kya wajah hai zara",order_status
bhai meri otp upload nahi ho rahi baar baar fail ho rahi hai kya karu,general
"arre is samaan ka weight kya hai, batana zara kya karu",product_query
yaar login issue ho raha hai otp yaad nahi aa raha zara,general
bhai adla-badli ke baad bhi refund process stuck hai please help,refund_request
bhai ye wala exchange karne ke baad bhi paisa wapas nahi aaya koi solution do,refund_request
sunno price ke baare mein detail chahiye is product ki zara,product_query
please iska size kitna hai aur konsi material se bana hai jaldi batana,product_query
please brand ke baare mein detail chahiye is mobile ki zara,product_query
"arre refund ki request das din se pehle daali thi, ab tak kuch nahi zara",refund_request
"bhai refund abhi tak nahi aaya bank mein, kaafi dino se ho gaye",refund_request
"arre parcel track nahi ho raha, kahan atka hai batao please help",order_status
"bag ki quality bilkul bekar hai, paisa waste ho gaya",complaint
bhai box khola to andar saara saaman ganda tha,complaint
arre otp nahi aa raha mobile pe kya karu,general
yaar item kab dispatch hoga zara batao zara,order_status
"app mein number save nahi ho raha, help chahiye koi solution do",general
yaar do din se se refund status pending dikha raha hai jaldi batana,refund_request
"please app mein bank details save nahi ho raha, help chahiye",general
"sunno app mein email save nahi ho raha, help chahiye koi solution do",general
"sunno kal order kiya tha, cheez abhi tak nahi aaya kya karu",order_status
"refund abhi tak nahi aaya bank mein, das din se ho gaye kya karu",refund_request
"yaar refund ki request do hafte se pehle daali thi, ab tak kuch nahi",refund_request
"sunno mera ye cheez phata hua nikla, yeh bardaasht nahi hoga koi solution do",complaint
arre pichle hafte se chappal ka koi pata nahi hai jaldi batana,order_status
"arre delivery date nikal gayi, chappal abhi bhi nahi aaya please help",order_status
item kab tak deliver hoga zara batana,order_status
arre app mein notification settings dikhna hi band ho gaya hai please help,general
"yaar pichle hafte se se sab kuch kharab nikla hai, koi solution do koi solution do",complaint
sunno mujhe apna bank details update karna hai app mein kaise hoga kya karu,general
"please consignment bilkul kharaab aaya hai, bahut bakwaas hai please help",complaint
"arre app mein notification settings save nahi ho raha, help chahiye zara",general
"sunno chappal bilkul phata hua aaya hai, bahut bakwaas hai kya karu",complaint
"yaar refund ki request kai dino se pehle daali thi, ab tak kuch nahi zara",refund_request
sunno iska quality kitna hai aur konsi material se bana hai zara,product_query
yaar chappal kab dispatch hoga zara batao kya karu,order_status
arre iska packaging kitna hai aur konsi material se bana hai koi solution do,product_query
yaar mujhe apna bank details update karna hai app mein kaise hoga koi solution do,general
"arre kal order kiya tha, courier abhi tak nahi aaya kya karu",order_status
mujhe apna language update karna hai app mein kaise hoga zara,general
arre cancellation ke baad bhi refund process nahi hua please help,refund_request
yaar app mein address dikhna hi band ho gaya hai,general
bhai kal se se jacket track nahi ho raha kahan atka hai jaldi batana,order_status
arre size ke baare mein detail chahiye is parcel ki zara,product_query
"sunno yeh parcel do hafte se kharab nikla hai, koi solution do please help",complaint
"track karna hai mera product, status kya hai please help",order_status
meri address upload nahi ho rahi baar baar fail ho rahi hai koi solution do,general
"bhai ye wala ki quality bilkul bekar hai, paisa waste ho gaya kya karu",complaint
mujhe delivery ka poora paisa wapis chahiye jaldi batana,refund_request
login issue ho raha hai profile picture yaad nahi aa raha kya karu,general
yaar app mein otp dikhna hi band ho gaya hai,general
delivery boy ne bahut badtameezi ki mujhse,complaint
"bhai track karna hai mera kurta, status kya hai jaldi batana",order_status
arre box khola to andar saaman ganda tha jaldi batana,complaint
arre staff ne bilkul galat tareeke se baat ki mujhse kya karu,complaint
"refund ki request ek hafte se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
"sunno app mein otp save nahi ho raha, help chahiye zara",general
bhai box khola to andar sab kuch defective tha,complaint
bhai ye cheez ki return policy kya hai kya karu,product_query
sunno staff ne bilkul galat tareeke se baat ki mujhse,complaint
bhai number nahi aa raha mobile pe kya karu koi solution do,general
"ye cheez track nahi ho raha, kahan atka hai batao kya karu",order_status
"arre mobile ekdum scratch wala condition mein mila, sharam aani chahiye jaldi batana",complaint
bhai yeh saara saaman kitne size mein aata hai please help,product_query
yaar meri email upload nahi ho rahi baar baar fail ho rahi hai zara,general
ek hafte se se refund status pending dikha raha hai kya karu,refund_request
"mera paisa wapis chahiye, maine sab kuch cancel kar diya tha please help",refund_request
bhai mobile kab tak deliver hoga zara batana kya karu,order_status
"arre ek mahine se se cheez kharab nikla hai, koi solution do kya karu",complaint
sunno mujhe mobile ka poora paisa wapis chahiye,refund_request
"arre mera courier leak ho raha nikla, yeh bardaasht nahi hoga jaldi batana",complaint
yaar mujhe apna bank details verify karna hai kaise hoga jaldi batana,general
kya yeh cheez available hai in stock koi solution do,product_query
please login issue ho raha hai address yaad nahi aa raha kya karu,general
please notification settings kaise band karu app ki koi solution do,general
"arre mera delivery crack nikla, yeh bardaasht nahi hoga zara",complaint
"please mera mobile kaha atka hua hai, batao zara koi solution do",order_status
arre box khola to andar delivery damaged tha jaldi batana,complaint
"arre wahi product return kiya tha, ab tak refund nahi aaya zara",refund_request
"ye cheez bilkul ganda aaya hai, bahut bakwaas hai kya karu",complaint
"cheez return kiya tha, ab tak refund nahi aaya koi solution do",refund_request
"bhai mera paisa wapis chahiye, maine bag cancel kar diya tha koi solution do",refund_request
package ka size chart kahan milega please help,product_query
bhai login issue ho raha hai password yaad nahi aa raha jaldi batana,general
"yaar mera package kai dino se nahi pahucha, kab tak milega jaldi batana",order_status
"arre is ye wala ka delivery time kya hai, batana zara please help",product_query
"package ki adla-badli karayi thi, paisa kab tak aayega zara",refund_request
arre kya saara saaman customize ho sakta hai fabric ke hisaab se,product_query
address nahi aa raha mobile pe kya karu kya karu,general
please login issue ho raha hai otp yaad nahi aa raha koi solution do,general
yaar representative bola abhi tak tak milega par abhi tak nahi mila please help,order_status
please courier kab dispatch hoga zara batao,order_status
mujhe apna payment method update karna hai app mein kaise hoga,general
mujhe shirt ka poora paisa wapis chahiye jaldi batana,refund_request
bhai iska weight kitna hai aur konsi material se bana hai please help,product_query
"please item ekdum damaged condition mein mila, sharam aani chahiye zara",complaint
"arre chappal ekdum kharaab condition mein mila, sharam aani chahiye zara",complaint
"yaar representative ka rawaiya bahut bura tha, complaint karni hai zara",complaint
"delivery date nikal gayi, kurta abhi bhi nahi aaya please help",order_status
"sunno yeh jacket subah se kharab nikla hai, koi solution do please help",complaint
"sunno maine return kiya tha bag, paisa kab milega",refund_request
"mera samaan kaha atka hua hai, batao zara koi solution do",order_status
arre kya yeh ye cheez available hai in stock koi solution do,product_query
bhai is mobile ki return policy details chahiye order karne se pehle please help,product_query
notification settings kaise band karu app ki jaldi batana,general
mera account block ho gaya hai kaise unlock karu,general
"jacket ki adla-badli karayi thi, paisa kab tak aayega zara",refund_request
"please yeh saaman kai dino se kharab nikla hai, koi solution do please help",complaint
yaar kya yeh consignment available hai in stock please help,product_query
"bhai mera shirt teen din se nahi pahucha, kab tak milega jaldi batana",order_status
arre staff ne bilkul galat tareeke se baat ki mujhse jaldi batana,complaint
arre yeh watch kitne size mein aata hai jaldi batana,product_query
"kal order kiya tha, laptop abhi tak nahi aaya please help",order_status
"yaar mera paisa wapis chahiye, maine shipment cancel kar diya tha",refund_request
"bhai product mein purani jaisi nikla, bahut bura anubhav raha please help",complaint
"yaar delivery ek mahine se late ho gayi hai, kya wajah hai jaldi batana",order_status
login issue ho raha hai bank details yaad nahi aa raha koi solution do,general
"please bahut ghatiya service hai, customer care ne suna hi nahi jaldi batana",complaint
sunno ek hafte se se refund status pending dikha raha hai kya karu,refund_request
"representative ne bahut kharab behavior kiya, respect nahi di zara",complaint
"arre refund abhi tak nahi aaya bank mein, do din se ho gaye zara",refund_request
yaar product kab tak deliver hoga zara batana jaldi batana,order_status
"arre mera paisa wapis chahiye, maine saara saaman cancel kar diya tha",refund_request
arre kya shoes customize ho sakta hai brand ke hisaab se kya karu,product_query
please cancellation ke baad bhi refund process nahi hua koi solution do,refund_request
"bhai headphones return kiya tha, ab tak refund nahi aaya please help",refund_request
"bhai ek mahine se se shoes kharab nikla hai, koi solution do zara",complaint
arre cancellation ke baad bhi refund process nahi hua kya karu,refund_request
"yaar kai dino se se cheez kharab nikla hai, koi solution do",complaint
arre adla-badli ke baad bhi refund process stuck hai,refund_request
"please helpline wale ka rawaiya bahut bura tha, complaint karni hai kya karu",complaint
bhai login issue ho raha hai notification settings yaad nahi aa raha jaldi batana,general
sunno customer care bola pichle hafte se tak milega par abhi tak nahi mila please help,order_status
"bhai consignment track nahi ho raha, kahan atka hai batao",order_status
"sunno app mein bank details save nahi ho raha, help chahiye",general
"pichle hafte se se mobile kharab nikla hai, koi solution do jaldi batana",complaint
sunno kya sab kuch customize ho sakta hai brand ke hisaab se please help,product_query
bhai is item ka brand kaisa hai please help,product_query
"refund abhi tak nahi aaya bank mein, lambe time se ho gaye koi solution do",refund_request
"arre bahut ghatiya service hai, agent ne suna hi nahi zara",complaint
"bhai delivery date nikal gayi, delivery abhi bhi nahi aaya please help",order_status
arre mobile ka size chart kahan milega,product_query
"bhai parcel return kiya tha, ab tak refund nahi aaya jaldi batana",refund_request
"arre ye wala ekdum scratch wala condition mein mila, sharam aani chahiye please help",complaint
"shipment track nahi ho raha, kahan atka hai batao jaldi batana",order_status
bhai bank details kaise change karu settings mein zara batana kya karu,general
"sunno package ka status kya hai, do din se wait kar raha hoon koi solution do",order_status
yaar consignment exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
sunno mujhe apna address verify karna hai kaise hoga koi solution do,general
sunno account settings mein language kaise change karu,general
sunno ye wala ki return policy kya hai,product_query
yaar das din se wahi product ka koi pata nahi hai,order_status
"yaar refund abhi tak nahi aaya bank mein, subah se ho gaye koi solution do",refund_request
app mein password dikhna hi band ho gaya hai kya karu,general
sunno kya bag customize ho sakta hai size ke hisaab se please help,product_query
courier kab tak deliver hoga zara batana please help,order_status
"bhai helpline wale ka rawaiya bahut bura tha, complaint karni hai",complaint
please is shoes ki fabric details chahiye order karne se pehle zara,product_query
bhai account settings mein bank details kaise change karu zara,general
yaar kya is samaan ka color customize ho sakta hai kya karu,product_query
kya yeh delivery available hai in stock koi solution do,product_query
is chappal ka color kaisa hai jaldi batana,product_query
"refund ki request subah se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"parcel ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
app bahut slow chal raha hai kya karu jaldi batana,general
"yaar maine return kiya tha shirt, paisa kab milega",refund_request
"sab kuch track nahi ho raha, kahan atka hai batao",order_status
"mera product phata hua nikla, yeh bardaasht nahi hoga kya karu",complaint
yaar saaman exchange karne ke baad bhi paisa wapas nahi aaya koi solution do,refund_request
sunno kai dino se se refund status pending dikha raha hai zara,refund_request
"yaar representative ne bahut kharab behavior kiya, respect nahi di jaldi batana",complaint
sunno parcel kab dispatch hoga zara batao koi solution do,order_status
"yaar samaan ki adla-badli karayi thi, paisa kab tak aayega please help",refund_request
sunno cancellation ke baad bhi refund process nahi hua,refund_request
iska fit kitna hai aur konsi material se bana hai koi solution do,product_query
bhai adla-badli ke baad bhi refund process stuck hai koi solution do,refund_request
"please track karna hai mera courier, status kya hai",order_status
"please app mein delivery address save nahi ho raha, help chahiye jaldi batana",general
please mujhe delivery ka poora paisa wapis chahiye zara,refund_request
"item ka status kya hai, do din se wait kar raha hoon koi solution do",order_status
yaar account settings mein language kaise change karu kya karu,general
"yaar maine jacket replace karwaya tha, purana paisa account mein nahi aaya",refund_request
arre app bahut slow chal raha hai kya karu jaldi batana,general
"kurta ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
"sunno refund abhi tak nahi aaya bank mein, ek hafte se ho gaye please help",refund_request
arre ye wala ka koi pata nahi hai teen din se koi solution do,order_status
"sunno track karna hai mera watch, status kya hai kya karu",order_status
yaar mujhe apna payment method update karna hai app mein kaise hoga,general
bhai ye cheez ki return policy kya hai,product_query
yaar parcel ke saath warranty milti hai kya please help,product_query
"arre refund ki request kai dino se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
"sunno refund ki request kal se pehle daali thi, ab tak kuch nahi zara",refund_request
sunno abhi tak se courier track nahi ho raha kahan atka hai,order_status
arre password kaise change karu settings mein zara batana please help,general
sunno account settings mein number kaise change karu please help,general
arre bag exchange karne ke baad bhi paisa wapas nahi aaya please help,refund_request
yaar box khola to andar shoes purani jaisi tha,complaint
"wahi product track nahi ho raha, kahan atka hai batao koi solution do",order_status
sunno cancellation ke baad bhi refund process nahi hua kya karu,refund_request
"sunno consignment ka status kya hai, ek mahine se wait kar raha hoon please help",order_status
yaar app bahut slow chal raha hai kya karu please help,general
please is headphones ka size kaisa hai,product_query
please package exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
shipment kab tak deliver hoga zara batana jaldi batana,order_status
"sunno yeh mobile subah se kharab nikla hai, koi solution do jaldi batana",complaint
please kai dino se jacket ka koi pata nahi hai please help,order_status
"bhai cheez track nahi ho raha, kahan atka hai batao please help",order_status
"yaar delivery date nikal gayi, order abhi bhi nahi aaya kya karu",order_status
please meri email upload nahi ho rahi baar baar fail ho rahi hai zara,general
arre mujhe watch ka poora paisa wapis chahiye kya karu,refund_request
"please track karna hai mera cheez, status kya hai koi solution do",order_status
"refund abhi tak nahi aaya bank mein, teen din se ho gaye please help",refund_request
"bhai refund abhi tak nahi aaya bank mein, lambe time se ho gaye please help",refund_request
arre item ka size chart kahan milega jaldi batana,product_query
bhai price ke baare mein detail chahiye is jacket ki zara,product_query
"please wahi product mein kharaab nikla, bahut bura anubhav raha",complaint
yaar delivery address kaise reset karu mobile app mein kya karu,general
yaar ye wala kab tak deliver hoga zara batana kya karu,order_status
helpline wale bola chaar din se tak milega par abhi tak nahi mila,order_status
"please mera paisa wapis chahiye, maine watch cancel kar diya tha please help",refund_request
arre do hafte se se refund status pending dikha raha hai please help,refund_request
bhai notification settings kaise band karu app ki zara,general
bhai customer care ne bilkul galat tareeke se baat ki mujhse,complaint
"please delivery date nikal gayi, shirt abhi bhi nahi aaya kya karu",order_status
bhai courier kab dispatch hoga zara batao,order_status
"bhai courier return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"arre dukaandaar ka rawaiya bahut bura tha, complaint karni hai kya karu",complaint
please mobile ki return policy kya hai,product_query
"sunno refund ki request subah se pehle daali thi, ab tak kuch nahi jaldi batana",refund_request
sunno kya is package ka size chart customize ho sakta hai koi solution do,product_query
"bhai delivery date nikal gayi, laptop abhi bhi nahi aaya kya karu",order_status
please app mein language dikhna hi band ho gaya hai kya karu,general
"yaar is chappal ka warranty kya hai, batana zara koi solution do",product_query
"arre sab kuch ki quality bilkul bekar hai, paisa waste ho gaya please help",complaint
arre cheez kab tak deliver hoga zara batana koi solution do,order_status
yaar kya kurta customize ho sakta hai return policy ke hisaab se zara,product_query
arre profile picture nahi aa raha mobile pe kya karu koi solution do,general
"please yeh bag kaafi dino se kharab nikla hai, koi solution do zara",complaint
please chaar din se se refund status pending dikha raha hai zara,refund_request
number kaise change karu settings mein zara batana kya karu,general
yaar is delivery ki price details chahiye order karne se pehle zara,product_query
"sunno delivery do din se late ho gayi hai, kya wajah hai jaldi batana",order_status
sunno yeh watch kitne size mein aata hai zara,product_query
sunno cancellation ke baad bhi refund process nahi hua jaldi batana,refund_request
sunno consignment ka size chart kahan milega jaldi batana,product_query
please mujhe apna notification settings verify karna hai kaise hoga,general
"sunno mera paisa wapis chahiye, maine parcel cancel kar diya tha kya karu",refund_request
notification settings kaise band karu app ki kya karu,general
agent bola teen din se tak milega par abhi tak nahi mila koi solution do,order_status
"please app mein language save nahi ho raha, help chahiye zara",general
"sunno mera paisa wapis chahiye, maine item cancel kar diya tha",refund_request
yaar chappal ka koi pata nahi hai subah se kya karu,order_status
yaar otp nahi aa raha mobile pe kya karu please help,general
"sunno refund ki request kaafi dino se pehle daali thi, ab tak kuch nahi jaldi batana",refund_request
arre app bahut slow chal raha hai kya karu zara,general
"bhai delivery date nikal gayi, item abhi bhi nahi aaya jaldi batana",order_status
sunno password kaise change karu settings mein zara batana zara,general
bhai mujhe samaan ka poora paisa wapis chahiye koi solution do,refund_request
"bhai app mein language save nahi ho raha, help chahiye koi solution do",general
"arre mujhe consignment se related complaint darj karni hai, damaged nikla kya karu",complaint
"bhai refund ki request kal se pehle daali thi, ab tak kuch nahi zara",refund_request
"app mein language save nahi ho raha, help chahiye koi solution do",general
sunno item ka koi pata nahi hai pichle hafte se kya karu,order_status
bhai yeh laptop kitne size mein aata hai jaldi batana,product_query
arre otp kaise change karu settings mein zara batana jaldi batana,general
sunno yeh shoes kitne size mein aata hai please help,product_query
"arre app mein profile picture save nahi ho raha, help chahiye jaldi batana",general
sunno consignment ke saath warranty milti hai kya koi solution do,product_query
arre kya is item ka brand customize ho sakta hai jaldi batana,product_query
"sunno refund abhi tak nahi aaya bank mein, subah se ho gaye kya karu",refund_request
"bhai kal order kiya tha, headphones abhi tak nahi aaya please help",order_status
please is laptop ki color details chahiye order karne se pehle koi solution do,product_query
"yaar refund abhi tak nahi aaya bank mein, pichle hafte se ho gaye",refund_request
"please chappal bilkul scratch wala aaya hai, bahut bakwaas hai zara",complaint
"yaar mera headphones scratch wala nikla, yeh bardaasht nahi hoga jaldi batana",complaint
yaar profile picture kaise change karu settings mein zara batana koi solution do,general
"yaar track karna hai mera parcel, status kya hai koi solution do",order_status
bhai box khola to andar package defective tha please help,complaint
"sunno package return kiya tha, ab tak refund nahi aaya please help",refund_request
please laptop kab tak deliver hoga zara batana kya karu,order_status
please jacket kab dispatch hoga zara batao kya karu,order_status
arre product ke saath warranty milti hai kya koi solution do,product_query
"mujhe samaan se related complaint darj karni hai, crack nikla kya karu",complaint
"arre delivery ek hafte se late ho gayi hai, kya wajah hai zara",order_status
"yaar laptop ka status kya hai, lambe time se wait kar raha hoon please help",order_status
"please delivery boy ne bahut kharab behavior kiya, respect nahi di jaldi batana",complaint
"bhai refund ki request kai dino se pehle daali thi, ab tak kuch nahi jaldi batana",refund_request
"arre saaman ka status kya hai, do din se wait kar raha hoon",order_status
yaar mujhe apna language verify karna hai kaise hoga koi solution do,general
yaar is courier ka size kaisa hai zara,product_query
"sunno watch ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
"mobile ekdum phata hua condition mein mila, sharam aani chahiye kya karu",complaint
"kal order kiya tha, cheez abhi tak nahi aaya please help",order_status
yaar login issue ho raha hai email yaad nahi aa raha please help,general
"bhai mera shipment chaar din se nahi pahucha, kab tak milega koi solution do",order_status
please iska color kitna hai aur konsi material se bana hai zara,product_query
"bhai delivery ki adla-badli karayi thi, paisa kab tak aayega koi solution do",refund_request
"chappal track nahi ho raha, kahan atka hai batao zara",order_status
chaar din se se refund status pending dikha raha hai jaldi batana,refund_request
"sunno ye wala ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
"mera parcel kaha atka hua hai, batao zara jaldi batana",order_status
arre box khola to andar shirt tooti hui tha koi solution do,complaint
sunno kurta exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
"bhai refund ki request das din se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"agent ne bahut kharab behavior kiya, respect nahi di",complaint
"please mera product subah se nahi pahucha, kab tak milega please help",order_status
