text,label
"Meri product ki quality achi nahi hai, mujhe replace karna hai",complaint
meri password upload nahi ho rahi baar baar fail ho rahi hai kya karu,general
"Mujhe apne product ko wapas karna hai, kya aapko koi problem hogi?",refund_request
"please samaan return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"Otp nai aya, kya problem hai?",general
"sunno parcel return kiya tha, ab tak refund nahi aaya jaldi batana",refund_request
sunno mujhe samaan ka poora paisa wapis chahiye,refund_request
"Kya yeh product COD ke through mangwa sakte hain, aur agar haan toh kya extra charges lagega?",product_query
"delivery ek hafte se late ho gayi hai, kya wajah hai jaldi batana",order_status
"Mujhe yeh product ke liye wrnty ka detail chahiye, aur kya usme koi condition hai?",product_query
"Mera app chal ni ra hai, kya karu?",general
"yaar item ka status kya hai, abhi tak wait kar raha hoon jaldi batana",order_status
sunno abhi tak se headphones track nahi ho raha kahan atka hai please help,order_status
"Mujhe order ki delivery status ke bare mein jaankari chahiye, lekin website par invalid aa raha hai",order_status
Maine customer support ko call kiya lekin mujhe koi response nahi mila,complaint
"Mujhe order ki delivery ki koi jaankari nahi mili, kaam nahi kar raha hai",order_status
yaar box khola to andar jacket kharaab tha kya karu,complaint
"bhai mera paisa wapis chahiye, maine bag cancel kar diya tha",refund_request
"mera watch kai dino se nahi pahucha, kab tak milega",order_status
sunno samaan ka size chart kahan milega,product_query
Mujhe order status ke bare mein koi information nahi mil rahi hai,order_status
"cheez bilkul purani jaisi aaya hai, bahut bakwaas hai",complaint
"Order place karne ke 5 din ho gaye, lekin abhi tak order status update nahi hua",order_status
"arre yeh kurta kai dino se kharab nikla hai, koi solution do",complaint
sunno account settings mein number kaise change karu please help,general
sunno do hafte se se ye cheez track nahi ho raha kahan atka hai kya karu,order_status
bhai mujhe apna bank details verify karna hai kaise hoga,general
number nahi aa raha mobile pe kya karu koi solution do,general
"delivery das din se late ho gayi hai, kya wajah hai jaldi batana",order_status
please app mein otp dikhna hi band ho gaya hai zara,general
"delivery boy ne bahut kharab behavior kiya, respect nahi di",complaint
sunno kya yeh sab kuch available hai in stock kya karu,product_query
"Mera parcel abhi tak deliver nahi hua, status bhi show nahi ho raha",order_status
package ke saath warranty milti hai kya kya karu,product_query
account settings mein language kaise change karu kya karu,general
"Mera product galat hai, main use return karna chahta hoon",refund_request
please kya yeh samaan available hai in stock zara,product_query
"Kya aapke paas is product ki demo available hai, ya fir koi sample?",product_query
bhai courier boy bola pichle hafte se tak milega par abhi tak nahi mila,order_status
"Ye kapde fit nahi hue, kya main wapas kar sakta hoon?",refund_request
Mera product khulne par andar se damaged nikla,complaint
"Mera order galat tha, isse badalne ki zarurat hai",refund_request
"Yeh jeans kaun se material se bana hai, aur kya yeh comfortable hai?",product_query
Mujhe apne product ke bare mein koi satisfaction nahi mili,complaint
sunno abhi tak se cheez track nahi ho raha kahan atka hai,order_status
"yaar consignment ki quality bilkul bekar hai, paisa waste ho gaya kya karu",complaint
yaar app bahut slow chal raha hai kya karu please help,general
Maine pehle se hi customer support ko contact kiya tha lekin unhone abhi tak jawab nahi diya,complaint
bhai ek hafte se se refund status pending dikha raha hai please help,refund_request
sunno meri payment method upload nahi ho rahi baar baar fail ho rahi hai zara,general
please cheez kab tak deliver hoga zara batana zara,order_status
sunno saaman kab dispatch hoga zara batao,order_status
Mera product kharidne ke baad hi damaged ho gaya hai,complaint
"App chal nahi raha, kya problem hai?",general
"arre refund abhi tak nahi aaya bank mein, kai dino se ho gaye kya karu",refund_request
"yaar refund ki request ek hafte se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"sunno headphones ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
"yaar parcel ki adla-badli karayi thi, paisa kab tak aayega kya karu",refund_request
mobile ka size chart kahan milega jaldi batana,product_query
delivery address kaise reset karu mobile app mein koi solution do,general
"arre bahut ghatiya service hai, courier boy ne suna hi nahi kya karu",complaint
"arre refund abhi tak nahi aaya bank mein, kai dino se ho gaye please help",refund_request
"bhai sab kuch ki adla-badli karayi thi, paisa kab tak aayega koi solution do",refund_request
"Order track karne ke liye di gayi link kaam nahi kar rahi, kripya madad karein",order_status
"Mera login fail ho raha hai, plz help",general
"yaar maine return kiya tha jacket, paisa kab milega koi solution do",refund_request
yaar kya yeh consignment available hai in stock please help,product_query
"yaar lambe time se se delivery kharab nikla hai, koi solution do kya karu",complaint
"arre kal order kiya tha, watch abhi tak nahi aaya jaldi batana",order_status
"Kya aapke paas cashback offer available hai, aur uske liye kya terms and conditions hain?",product_query
cancellation ke baad bhi refund process nahi hua jaldi batana,refund_request
sunno yeh wahi product kitne size mein aata hai please help,product_query
"Meri order ki tracking id kaam nahi kar rahi, kya aap iska solution de sakte hain?",order_status
"Otp aaya nhi, ab main kya karun?",general
arre headphones ka koi pata nahi hai das din se kya karu,order_status
"arre wahi product return kiya tha, ab tak refund nahi aaya zara",refund_request
"please delivery subah se late ho gayi hai, kya wajah hai kya karu",order_status
"Mera product damaged aaya tha, toh mujhe replace karna hai",refund_request
bhai headphones exchange karne ke baad bhi paisa wapas nahi aaya kya karu,refund_request
bhai courier kab dispatch hoga zara batao,order_status
yaar is saaman ka delivery time kaisa hai please help,product_query
yaar kai dino se se refund status pending dikha raha hai kya karu,refund_request
please shirt kab dispatch hoga zara batao kya karu,order_status
please saaman exchange karne ke baad bhi paisa wapas nahi aaya,refund_request
"Mujhe apne order ki details chahiye, lekin app show nahi ho raha",order_status
"please kal order kiya tha, watch abhi tak nahi aaya please help",order_status
sunno do hafte se se parcel track nahi ho raha kahan atka hai koi solution do,order_status
"yaar customer care ne bahut kharab behavior kiya, respect nahi di jaldi batana",complaint
yaar is saara saaman ki warranty details chahiye order karne se pehle kya karu,product_query
please kya courier customize ho sakta hai size chart ke hisaab se please help,product_query
abhi tak se shoes track nahi ho raha kahan atka hai kya karu,order_status
yaar headphones kab dispatch hoga zara batao koi solution do,order_status
bhai cancellation ke baad bhi refund process nahi hua please help,refund_request
"sunno refund abhi tak nahi aaya bank mein, pichle hafte se ho gaye koi solution do",refund_request
"Yeh jeans kitke material ki hai, aur iska wrnty kitne saal ka hai?",product_query
"Mujhe order status ke bare me pata karna hai, lekin app kaam nahi kar raha hai",order_status
"refund abhi tak nahi aaya bank mein, lambe time se ho gaye koi solution do",refund_request
account settings mein otp kaise change karu koi solution do,general
app bahut slow chal raha hai kya karu zara,general
mujhe order ka poora paisa wapis chahiye please help,refund_request
shirt ka size chart kahan milega please help,product_query
"Mujhe order status ke bare mein pata nahi chal raha, kya aap help kar sakte hain?",order_status
bhai mujhe samaan ka poora paisa wapis chahiye koi solution do,refund_request
"sunno laptop return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"Order status ke bare mein jaankari ke liye diya gaya link kaam nahi kar raha, kya aap help kar sakte hain?",order_status
"Mera order status ke bare me jankari chahiye, lekin app me status show nahi ho raha hai, app kaam nahi kar raha hai",order_status
bhai kaafi dino se shipment ka koi pata nahi hai,order_status
"App khul hi nhi raha, kya karu ab?",general
kya samaan customize ho sakta hai price ke hisaab se please help,product_query
arre yeh delivery kitne size mein aata hai,product_query
sunno mujhe apna number verify karna hai kaise hoga jaldi batana,general
"please app mein delivery address save nahi ho raha, help chahiye zara",general
yaar payment method nahi aa raha mobile pe kya karu jaldi batana,general
"sunno yeh shoes kal se kharab nikla hai, koi solution do koi solution do",complaint
sunno account settings mein address kaise change karu please help,general
please mujhe apna email update karna hai app mein kaise hoga jaldi batana,general
arre jacket ka size chart kahan milega jaldi batana,product_query
sunno kya yeh ye wala available hai in stock please help,product_query
"bhai refund ki request das din se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"Otp nahi aaya, kya samasya hai?",general
bhai box khola to andar sab kuch defective tha,complaint
"please ye cheez return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"yaar do hafte se se order kharab nikla hai, koi solution do koi solution do",complaint
"Mera order mein se ek item missing hai, jo ki mujhe zaroorat thi",complaint
"bhai app mein delivery address save nahi ho raha, help chahiye kya karu",general
sunno bank details kaise change karu settings mein zara batana koi solution do,general
arre sab kuch exchange karne ke baad bhi paisa wapas nahi aaya koi solution do,refund_request
"yaar refund abhi tak nahi aaya bank mein, pichle hafte se ho gaye koi solution do",refund_request
yaar mujhe apna address verify karna hai kaise hoga zara,general
"Mera order galat aaya hai, isse wapas karne ki process bataiye",refund_request
arre is chappal ka quality kaisa hai koi solution do,product_query
"Mujhe order status ke bare mein jaankari chahiye, kya aap bata sakte hain?",order_status
"Maine order kiya tha 5 din pehle, lekin status abhi bhi ""pending"" hai",order_status
Mujhe wrong color ka product mila hai jo meri order se match nahi karta,complaint
arre email nahi aa raha mobile pe kya karu kya karu,general
"arre saara saaman mein phata hua nikla, bahut bura anubhav raha jaldi batana",complaint
account settings mein profile picture kaise change karu koi solution do,general
arre otp kaise change karu settings mein zara batana jaldi batana,general
"yaar refund abhi tak nahi aaya bank mein, teen din se ho gaye koi solution do",refund_request
sunno kya yeh package available hai in stock zara,product_query
"sunno shoes return kiya tha, ab tak refund nahi aaya zara",refund_request
yaar app bahut slow chal raha hai kya karu koi solution do,general
arre is mobile ki weight details chahiye order karne se pehle koi solution do,product_query
arre app mein password dikhna hi band ho gaya hai please help,general
please headphones ka koi pata nahi hai pichle hafte se kya karu,order_status
"sunno yeh parcel do hafte se kharab nikla hai, koi solution do please help",complaint
"Mera order number invalid bataya ja raha hai, kya galat hai?",order_status
"Main ye watch lena chahta hoon, lekin mujhe pata nahi hai ki iska wrnty kitni hoti hai, aap bata sakte hain?",product_query
"bhai track karna hai mera bag, status kya hai",order_status
Mujhe delivery ke bare mein koi update nahi mil raha hai,complaint
"mera samaan kaha atka hua hai, batao zara koi solution do",order_status
"Mujhe ye book leni hai, lekin mere paas paise kam pad rahe hain, to kya aap COD ke saath EMI bhi provide karte hain?",product_query
"bhai saaman ki quality bilkul bekar hai, paisa waste ho gaya kya karu",complaint
"please watch ka status kya hai, kaafi dino se wait kar raha hoon zara",order_status
bhai yeh laptop kitne size mein aata hai jaldi batana,product_query
"bhai mera shirt damaged nikla, yeh bardaasht nahi hoga koi solution do",complaint
"maine bag replace karwaya tha, purana paisa account mein nahi aaya koi solution do",refund_request
"kal order kiya tha, item abhi tak nahi aaya jaldi batana",order_status
sunno ek hafte se se refund status pending dikha raha hai kya karu,refund_request
"sunno kal order kiya tha, cheez abhi tak nahi aaya kya karu",order_status
"Kya aapke paas is product ke liye return policy available hai, aur agar hai to uske liye kya process hai?",product_query
"kal order kiya tha, courier abhi tak nahi aaya",order_status
"please kal order kiya tha, sab kuch abhi tak nahi aaya jaldi batana",order_status
yaar mujhe bag ka poora paisa wapis chahiye zara,refund_request
"yaar refund ki request abhi tak pehle daali thi, ab tak kuch nahi kya karu",refund_request
please customer care ne bilkul galat tareeke se baat ki mujhse please help,complaint
"Yeh laptop kitni wrnty ke saath aata hai, aur uske parts replace karne ke liye kya procedure hai?",product_query
"Maine ye watch liye the lekin vo mere liye sahi nahi hai, kya main use return dal sakta hoon?",refund_request
please password kaise reset karu mobile app mein koi solution do,general
"Mujhe ye jacket leni hai, lekin meri size 32 hai, aapke paas available hai kya?",product_query
"Mujhe app chal ni ra hai, kya karu?",general
"Ye jacket ka material kya hai, aur kya ye winter mein warm rahega?",product_query
bhai meri profile picture upload nahi ho rahi baar baar fail ho rahi hai,general
"Yeh phone kab tak deliver hoga, aur kya uska wrnty period kitna hai?",product_query
"sunno mera laptop kharab quality ka nikla, yeh bardaasht nahi hoga jaldi batana",complaint
bhai is ye wala ka material kaisa hai koi solution do,product_query
"arre dukaandaar ka rawaiya bahut bura tha, complaint karni hai koi solution do",complaint
"mujhe package se related complaint darj karni hai, tuta hua nikla koi solution do",complaint
bhai is cheez ka size chart kaisa hai please help,product_query
bhai app mein language dikhna hi band ho gaya hai koi solution do,general
"please bahut ghatiya service hai, courier boy ne suna hi nahi koi solution do",complaint
ye cheez ke saath warranty milti hai kya,product_query
sunno mujhe apna bank details update karna hai app mein kaise hoga kya karu,general
"refund abhi tak nahi aaya bank mein, teen din se ho gaye please help",refund_request
sunno lambe time se se refund status pending dikha raha hai please help,refund_request
"arre mera package lambe time se nahi pahucha, kab tak milega kya karu",order_status
"delivery date nikal gayi, courier abhi bhi nahi aaya zara",order_status
"sunno sab kuch ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
"Mujhe apne order ko cancel karna hai, kya aap madad kar sakte hain?",refund_request
Mujhe apne product ke bare mein koi details nahi mili,complaint
please watch ke saath warranty milti hai kya zara,product_query
Meri parcel ka seal toota hua tha,complaint
yaar iska warranty kitna hai aur konsi material se bana hai please help,product_query
bhai login issue ho raha hai language yaad nahi aa raha please help,general
"Mera app chal ni ra hai, kya karu?",general
"yaar bahut ghatiya service hai, dukaandaar ne suna hi nahi koi solution do",complaint
arre pichle hafte se se refund status pending dikha raha hai koi solution do,refund_request
sunno cancellation ke baad bhi refund process nahi hua koi solution do,refund_request
bhai kal se se shipment track nahi ho raha kahan atka hai zara,order_status
yaar saaman ke saath warranty milti hai kya zara,product_query
Kya aap bata sakte hain ki yeh t-shirt cotton ki hai ya kisi aur material ki?,product_query
"Ye mobile kab tak deliver hoga, aur kya aapke paas COD available hai?",product_query
"bhai mujhe product se related complaint darj karni hai, kharaab nikla kya karu",complaint
"Mera order number hai #5678, aap mujhe uska status bata sakte hain, lekin app kaam nahi kar raha hai",order_status
"arre helpline wale ka rawaiya bahut bura tha, complaint karni hai jaldi batana",complaint
arre watch ke saath warranty milti hai kya please help,product_query
"arre track karna hai mera ye wala, status kya hai kya karu",order_status
"Kya aapke paas EMI option available hai, aur uske liye koi down payment hota hai?",product_query
"please refund ki request abhi tak pehle daali thi, ab tak kuch nahi please help",refund_request
"bhai refund abhi tak nahi aaya bank mein, kaafi dino se ho gaye",refund_request
arre delivery ka size chart kahan milega zara,product_query
"arre kal order kiya tha, chappal abhi tak nahi aaya",order_status
sunno teen din se mobile ka koi pata nahi hai koi solution do,order_status
"App crash ho raha hai, kya issue hai?",general
headphones ka koi pata nahi hai do din se please help,order_status
please app mein address dikhna hi band ho gaya hai koi solution do,general
yaar login issue ho raha hai delivery address yaad nahi aa raha koi solution do,general
arre kya is mobile ka material customize ho sakta hai please help,product_query
sunno login issue ho raha hai profile picture yaad nahi aa raha zara,general
yaar is delivery ki price details chahiye order karne se pehle zara,product_query
sunno kya is courier ka weight customize ho sakta hai,product_query
Mujhe yeh dress wapas karna hai kyunki yeh mere liye fit nahi hua,refund_request
"Mera account detail update karna hai, plz help",general
"bhai maine return kiya tha ye cheez, paisa kab milega please help",refund_request
"please mera sab kuch kaha atka hua hai, batao zara please help",order_status
please kya is ye cheez ka color customize ho sakta hai please help,product_query
Mujhe delivery boy se sampark karne ka number nahi diya gaya,complaint
"bhai maine return kiya tha laptop, paisa kab milega please help",refund_request
arre address nahi aa raha mobile pe kya karu koi solution do,general
"Mujhe apna order cancels karna hai, aap help karenge?",refund_request
please is kurta ki packaging details chahiye order karne se pehle kya karu,product_query
bhai saara saaman exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
sunno is saaman ki color details chahiye order karne se pehle,product_query
"mera headphones abhi tak nahi pahucha, kab tak milega please help",order_status
pichle hafte se saara saaman ka koi pata nahi hai,order_status
"bhai maine consignment replace karwaya tha, purana paisa account mein nahi aaya please help",refund_request
"Otp aane me kitna time lgta hai, bta do",general
please mujhe apna language verify karna hai kaise hoga kya karu,general
please mujhe apna payment method update karna hai app mein kaise hoga kya karu,general
"Ye product mere liye sahi nahi hai, return policy kya hai?",refund_request
"yaar delivery date nikal gayi, headphones abhi bhi nahi aaya please help",order_status
"Mujhe apne order ki status jaankari chahiye, lekin website par show nahi ho raha aur invalid bhi aa raha hai",order_status
"mera product kharaab nikla, yeh bardaasht nahi hoga koi solution do",complaint
bahut kharab staff tha bilkul respect nahi di,complaint
"sunno bahut ghatiya service hai, customer care ne suna hi nahi kya karu",complaint
"bhai mera cheez kaha atka hua hai, batao zara please help",order_status
Mujhe order mein se ek item missing hai,complaint
please is package ka weight kaisa hai koi solution do,product_query
"arre mujhe samaan se related complaint darj karni hai, leak ho raha nikla please help",complaint
arre shirt ka koi pata nahi hai kaafi dino se,order_status
"Aapke paas wrnty kitni hoti hai, aur usme kya-kya cover hota hai?",product_query
bhai courier ke saath warranty milti hai kya koi solution do,product_query
"app mein number save nahi ho raha, help chahiye koi solution do",general
"bhai helpline wale ne bahut kharab behavior kiya, respect nahi di koi solution do",complaint
yaar is courier ka size kaisa hai zara,product_query
please app bahut slow chal raha hai kya karu kya karu,general
"Mujhe apne acnt ke details update krne h, kaise kru?",general
"arre app mein payment method save nahi ho raha, help chahiye zara",general
"bhai track karna hai mera delivery, status kya hai",order_status
yeh shoes kitne size mein aata hai please help,product_query
please adla-badli ke baad bhi refund process stuck hai kya karu,refund_request
yaar meri profile picture upload nahi ho rahi baar baar fail ho rahi hai please help,general
"sunno app mein notification settings save nahi ho raha, help chahiye koi solution do",general
yaar kya is watch ka brand customize ho sakta hai koi solution do,product_query
"please courier ki adla-badli karayi thi, paisa kab tak aayega koi solution do",refund_request
sunno mujhe apna language update karna hai app mein kaise hoga zara,general
"please delivery date nikal gayi, saaman abhi bhi nahi aaya kya karu",order_status
subah se courier ka koi pata nahi hai please help,order_status
"Mujhe apna product thoda galat mila hai, isse wapas karna chahta hoon",refund_request
"Mujhe apna mobile number change karna hai, plz help",general
"wahi product mein leak ho raha nikla, bahut bura anubhav raha zara",complaint
"bhai delivery date nikal gayi, package abhi bhi nahi aaya kya karu",order_status
please box khola to andar order defective tha zara,complaint
yaar representative bola abhi tak tak milega par abhi tak nahi mila please help,order_status
"bhai maine return kiya tha item, paisa kab milega zara",refund_request
"sunno maine return kiya tha ye cheez, paisa kab milega zara",refund_request
"bhai mera wahi product purani jaisi nikla, yeh bardaasht nahi hoga please help",complaint
bhai ek mahine se se order track nahi ho raha kahan atka hai jaldi batana,order_status
"Mujhe apne acnt me login nhi ho pa rha, help me",general
arre bag exchange karne ke baad bhi paisa wapas nahi aaya jaldi batana,refund_request
"please yeh saaman kai dino se kharab nikla hai, koi solution do please help",complaint
"yaar is shirt ka size kya hai, batana zara koi solution do",product_query
arre yeh saara saaman kitne size mein aata hai,product_query
"bhai maine return kiya tha parcel, paisa kab milega kya karu",refund_request
"Otp aane me kitna time lagta hai, mujhe abhi tak nai aya",general
"Meri shopping se khushi nahi mili, isse wapas dalna chahti hoon",refund_request
"mujhe chappal se related complaint darj karni hai, kharab quality ka nikla kya karu",complaint
"arre mera courier leak ho raha nikla, yeh bardaasht nahi hoga jaldi batana",complaint
"arre is jacket ka warranty kya hai, batana zara kya karu",product_query
Aapka product COD (cash on delivery) pe available hai kya?,product_query
arre brand ke baare mein detail chahiye is jacket ki zara,product_query
"please refund ki request chaar din se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"yaar courier ekdum phata hua condition mein mila, sharam aani chahiye kya karu",complaint
"App khule hi crash ho jata hai, kya problem hai?",general
sunno account settings mein profile picture kaise change karu jaldi batana,general
"bhai parcel return kiya tha, ab tak refund nahi aaya jaldi batana",refund_request
arre box khola to andar shirt tooti hui tha koi solution do,complaint
arre kya product customize ho sakta hai weight ke hisaab se zara,product_query
sunno cancellation ke baad bhi refund process nahi hua kya karu,refund_request
bhai saaman kab tak deliver hoga zara batana jaldi batana,order_status
yaar kaafi dino se se refund status pending dikha raha hai kya karu,refund_request
"Aapke paas yeh phone ka stock kab tak aayega, kya aap mujhe exact date bata sakte hain?",product_query
arre mujhe apna notification settings update karna hai app mein kaise hoga,general
Mujhe order status ke liye diya gaya link open nahi ho raha,order_status
"bhai mera paisa wapis chahiye, maine product cancel kar diya tha please help",refund_request
bhai jacket ka size chart kahan milega koi solution do,product_query
yaar notification settings kaise band karu app ki jaldi batana,general
yaar mujhe apna password update karna hai app mein kaise hoga jaldi batana,general
"mera paisa wapis chahiye, maine saaman cancel kar diya tha koi solution do",refund_request
"Mujhe is order ko cancel karna hai, kya aap madad kar sakte hain?",refund_request
"Mujhe apna username change karna hai, plz help",general
"Mujhe ye product wapas karna hai, kya aap madad kar sakte hain?",refund_request
please subah se se item track nahi ho raha kahan atka hai please help,order_status
return policy ke baare mein detail chahiye is chappal ki koi solution do,product_query
"Meri delivery mein kuch galat tha, isse return dalna padega",refund_request
"please maine return kiya tha headphones, paisa kab milega koi solution do",refund_request
"yaar mera ye wala ek mahine se nahi pahucha, kab tak milega koi solution do",order_status
"yaar maine sab kuch replace karwaya tha, purana paisa account mein nahi aaya",refund_request
"sunno delivery do din se late ho gayi hai, kya wajah hai jaldi batana",order_status
"arre bahut ghatiya service hai, helpline wale ne suna hi nahi zara",complaint
"arre mujhe ye wala se related complaint darj karni hai, leak ho raha nikla please help",complaint
"Mera account khul ni raha, help me",general
please bag exchange karne ke baad bhi paisa wapas nahi aaya kya karu,refund_request
please mujhe apna language update karna hai app mein kaise hoga please help,general
"please helpline wale ka rawaiya bahut bura tha, complaint karni hai",complaint
arre support team bola lambe time se tak milega par abhi tak nahi mila zara,order_status
sunno number kaise reset karu mobile app mein kya karu,general
bhai customer care ne bilkul galat tareeke se baat ki mujhse please help,complaint
please brand ke baare mein detail chahiye is mobile ki zara,product_query
delivery kab dispatch hoga zara batao jaldi batana,order_status
"arre helpline wale ka rawaiya bahut bura tha, complaint karni hai zara",complaint
"Mujhe apne account me password change karna hai, plz help",general
bhai jacket exchange karne ke baad bhi paisa wapas nahi aaya jaldi batana,refund_request
"arre headphones ki adla-badli karayi thi, paisa kab tak aayega kya karu",refund_request
"Mera parcel abhi tak nahi aaya, kya delivery me delay hai",order_status
"yaar do hafte se se shirt kharab nikla hai, koi solution do",complaint
"sunno mera order kharaab nikla, yeh bardaasht nahi hoga please help",complaint
"sunno ye wala return kiya tha, ab tak refund nahi aaya",refund_request
bhai password nahi aa raha mobile pe kya karu koi solution do,general
yaar mujhe apna bank details update karna hai app mein kaise hoga kya karu,general
"sunno maine return kiya tha package, paisa kab milega please help",refund_request
bhai yeh cheez kitne size mein aata hai,product_query
yaar kya is wahi product ka warranty customize ho sakta hai please help,product_query
yaar otp nahi aa raha mobile pe kya karu please help,general
Mujhe apni parcel ke bare mein koi intimation nahi mila thi,complaint
"shoes track nahi ho raha, kahan atka hai batao zara",order_status
"bhai track karna hai mera watch, status kya hai koi solution do",order_status
bhai app bahut slow chal raha hai kya karu jaldi batana,general
yaar kaafi dino se se shirt track nahi ho raha kahan atka hai please help,order_status
"sunno app mein otp save nahi ho raha, help chahiye zara",general
"bhai is courier ka delivery time kya hai, batana zara kya karu",product_query
bakwas quality hai pura kachra nikla andar se,complaint
bhai is parcel ki quality details chahiye order karne se pehle,product_query
"Otp kitne time me aata hai, mere ko abhi tak nai aya",general
customer care wale phone kaat dete hai,complaint
yaar address nahi aa raha mobile pe kya karu kya karu,general
bhai subah se se refund status pending dikha raha hai jaldi batana,refund_request
please dukaandaar bola subah se tak milega par abhi tak nahi mila koi solution do,order_status
"Mera order kab tak deliver hoga, lekin order status show nahi ho raha aur tracking link bhi kaam nahi kar rahi",order_status
arre login issue ho raha hai delivery address yaad nahi aa raha please help,general
Mera product ka manual ya instructions nahi mile hai,complaint
arre meri delivery address upload nahi ho rahi baar baar fail ho rahi hai zara,general
"sunno bahut ghatiya service hai, customer care ne suna hi nahi jaldi batana",complaint
yaar item kab dispatch hoga zara batao zara,order_status
Mera order ab tak deliver nahi hua hai,complaint
"Mujhe galat size ka product mila hai, maine to sahi size order kiya tha",complaint
"sunno maine ye cheez replace karwaya tha, purana paisa account mein nahi aaya please help",refund_request
password kaise reset karu mobile app mein jaldi batana,general
"please bahut ghatiya service hai, representative ne suna hi nahi",complaint
please jacket kab dispatch hoga zara batao kya karu,order_status
sunno sab kuch ke saath warranty milti hai kya please help,product_query
"Mera order status check nahi ho pa raha, app show nahi ho raha",order_status
"Ye product mere liye sahi nahi hai, toh mujhe wapas karna hai",refund_request
arre courier kab tak deliver hoga zara batana,order_status
arre watch kab dispatch hoga zara batao,order_status
sunno delivery boy ne bilkul galat tareeke se baat ki mujhse jaldi batana,complaint
sunno sab kuch ke saath warranty milti hai kya jaldi batana,product_query
yaar notification settings kaise reset karu mobile app mein zara,general
"Maine ye shoes liye the lekin vo mere paas fit nahi hue, kya main unhein return dal sakta hoon?",refund_request
"please app mein bank details save nahi ho raha, help chahiye",general
"Mera order confirm ho gaya tha, lekin abhi tak status show nahi ho raha",order_status
"Main ye t-shirt kharidna chahta hoon, lekin pata hai kya ki iska material kya hai aur kya aap COD accept karte hain?",product_query
"bhai mera paisa wapis chahiye, maine sab kuch cancel kar diya tha",refund_request
"Mera order number invalid bataya ja raha hai, kya aap iska samadhan kar sakte hain?",order_status
delivery time ke baare mein detail chahiye is saaman ki zara,product_query
bhai yeh shipment kitne size mein aata hai jaldi batana,product_query
"sunno maine return kiya tha shipment, paisa kab milega please help",refund_request
"bhai mera jacket kharaab nikla, yeh bardaasht nahi hoga please help",complaint
sunno mujhe apna number update karna hai app mein kaise hoga,general
please otp nahi aa raha mobile pe kya karu,general
account settings mein payment method kaise change karu please help,general
"mujhe samaan se related complaint darj karni hai, crack nikla kya karu",complaint
"Mera order kab tak deliver hoga, maine 3 din pehle hi order kiya tha",order_status
"bahut ghatiya service hai, support team ne suna hi nahi please help",complaint
"bhai mera chappal chaar din se nahi pahucha, kab tak milega kya karu",order_status
"refund ki request lambe time se pehle daali thi, ab tak kuch nahi zara",refund_request
"yaar mera delivery kaha atka hua hai, batao zara please help",order_status
"yaar maine delivery replace karwaya tha, purana paisa account mein nahi aaya please help",refund_request
"sunno mera cheez kaha atka hua hai, batao zara zara",order_status
"Mujhe galat address par order deliver kiya gaya hai, ab kya karna hoga?",complaint
yaar packaging ke baare mein detail chahiye is package ki please help,product_query
bhai iska material kitna hai aur konsi material se bana hai zara,product_query
bhai ye cheez ki return policy kya hai kya karu,product_query
mujhe delivery ka poora paisa wapis chahiye jaldi batana,refund_request
please account settings mein otp kaise change karu please help,general
please iska return policy kitna hai aur konsi material se bana hai zara,product_query
arre kya shirt customize ho sakta hai fabric ke hisaab se jaldi batana,product_query
sunno cheez kab tak deliver hoga zara batana zara,order_status
"arre saaman ka status kya hai, do hafte se wait kar raha hoon zara",order_status
bhai chaar din se se watch track nahi ho raha kahan atka hai koi solution do,order_status
"Mujhe apne order ki tracking details nahi mili, ab tak",complaint
"bhai wahi product ki adla-badli karayi thi, paisa kab tak aayega zara",refund_request
"bhai headphones return kiya tha, ab tak refund nahi aaya please help",refund_request
arre otp kaise reset karu mobile app mein zara,general
"Mere order ki status show nahi ho rahi hai, kya karun?",order_status
"sunno app mein bank details save nahi ho raha, help chahiye",general
"wahi product track nahi ho raha, kahan atka hai batao koi solution do",order_status
sunno adla-badli ke baad bhi refund process stuck hai koi solution do,refund_request
"arre track karna hai mera ye cheez, status kya hai koi solution do",order_status
"Mujhe order ki detail chahiye, lekin website par show nahi ho raha",order_status
bhai iska warranty kitna hai aur konsi material se bana hai kya karu,product_query
Mujhe product ke saath jo accessories milne chahiye the wo nahi mile,complaint
arre color ke baare mein detail chahiye is courier ki zara,product_query
"Mujhe ye headphones lena hain, lekin aapke paas sirf white color hai, kya black bhi available hai?",product_query
"please mera paisa wapis chahiye, maine saara saaman cancel kar diya tha",refund_request
arre abhi tak item ka koi pata nahi hai zara,order_status
arre kya yeh samaan available hai in stock,product_query
bhai courier boy ne bilkul galat tareeke se baat ki mujhse koi solution do,complaint
please is shoes ki fabric details chahiye order karne se pehle zara,product_query
"Mujhe order ki delivery status ke bare mein pata nahi chal raha, help kijiye",order_status
"Yeh sofa set kaunse material se bana hai aur kya yeh durable hai, aur ispe koi wrnty bhi hai?",product_query
